indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
3100	3509	From	IN	IN	YES
3101	3510	the	DT	DT	YES
3102	3511	corner	NN	NN	YES
3103	3512	of	IN	IN	YES
3104	3513	the	DT	DT	YES
3105	3514	divan	NN	NN	YES
3106	3515	of	IN	IN	YES
3107	3516	Persian	JJ	NNP	NO
3108	3518	on	IN	IN	YES
3109	3519	which	WDT	WDT	YES
3110	3520	he	PRP	PRP	YES
3111	3521	waslying	VBD	??	NO
3112	3523	smoking	VBG	VBG	YES
3113	3525	as	IN	IN	YES
3114	3526	was	VBD	VBD	YES
3115	3527	his	PRP$	PRP$	YES
3116	3528	custom	NN	NN	YES
3117	3530	innumerable	JJ	JJ	YES
3118	3531	cigarettes	NNS	NNS	YES
3119	3533	Lord	NNP	NNP	YES
3120	3534	HenryWotton	NNP	NNP	YES
3121	3535	could	MD	MD	YES
3122	3536	just	RB	RB	YES
3123	3537	catch	VB	VB	YES
3124	3538	the	DT	DT	YES
3125	3539	gleam	NN	NN	YES
3126	3540	of	IN	IN	YES
3127	3541	the	DT	DT	YES
3128	3543	and	CC	CC	YES
3129	3545	of	IN	IN	YES
3130	3546	a	DT	DT	YES
3131	3547	laburnum	NN	NN	YES
3132	3549	whose	WP$	WP$	YES
3133	3550	tremulous	JJ	JJ	YES
3134	3551	branches	NNS	NNS	YES
3135	3552	seemed	VBD	VBD	YES
3136	3553	hardly	RB	RB	YES
3137	3554	able	JJ	JJ	YES
3138	3555	tobear	NN	??	NO
3139	3556	the	DT	DT	YES
3140	3557	burden	NN	NN	YES
3141	3558	of	IN	IN	YES
3142	3559	a	DT	DT	YES
3143	3560	beauty	NN	NN	YES
3144	3561	so	RB	RB	YES
3145	3562	flamelike	JJ	JJ	YES
3146	3563	as	IN	IN	YES
3147	3564	theirs	PRP	PRP	YES
3148	3566	and	CC	CC	YES
3149	3567	now	RB	RB	YES
3150	3568	and	CC	CC	YES
3151	3569	thenthe	DT	??	NO
3152	3570	fantastic	JJ	JJ	YES
3153	3571	shadows	NNS	NNS	YES
3154	3572	of	IN	IN	YES
3155	3573	birds	NNS	NNS	YES
3156	3574	in	IN	IN	YES
3157	3575	flight	NN	NN	YES
3158	3576	flitted	VBD	VBD	YES
3159	3577	across	IN	IN	YES
3160	3578	the	DT	DT	YES
3161	3580	curtains	NNS	NNS	YES
3162	3581	that	WDT	WDT	YES
3163	3582	were	VBD	VBD	YES
3164	3583	stretched	VBN	VBN	YES
3165	3584	in	IN	IN	YES
3166	3585	front	NN	NN	YES
3167	3586	of	IN	IN	YES
3168	3587	the	DT	DT	YES
3169	3588	huge	JJ	JJ	YES
3170	3589	window	NN	NN	YES
3171	3590	producing	VBG	VBG	YES
3172	3591	a	DT	DT	YES
3173	3592	kind	NN	NN	YES
3174	3593	of	IN	IN	YES
3175	3594	momentary	JJ	JJ	YES
3176	3595	Japanese	JJ	JJ	YES
3177	3596	effect	NN	NN	YES
3178	3598	and	CC	CC	YES
3179	3599	making	VBG	VBG	YES
3180	3600	him	PRP	PRP	YES
3181	3601	think	VB	VB	YES
3182	3602	ofthose	DT	??	NO
3183	3603	pallid	NN	JJ	NO
3184	3606	painters	NNS	NNS	YES
3185	3607	of	IN	IN	YES
3186	3608	Tokyo	NNP	NNP	YES
3187	3609	who	WP	WP	YES
3188	3611	through	IN	IN	YES
3189	3612	the	DT	DT	YES
3190	3613	medium	NN	NN	YES
3191	3614	ofan	NN	??	NO
3192	3615	art	NN	NN	YES
3193	3616	that	WDT	WDT	YES
3194	3617	is	VBZ	VBZ	YES
3195	3618	necessarily	RB	RB	YES
3196	3619	immobile	RB	JJ	NO
3197	3621	seek	VB	VB	YES
3198	3622	to	TO	TO	YES
3199	3623	convey	VB	VB	YES
3200	3624	the	DT	DT	YES
3201	3625	sense	NN	NN	YES
3202	3626	ofswiftness	NN	NN	YES
3203	3627	and	CC	CC	YES
3204	3628	motion	NN	NN	YES
3205	3630	The	DT	DT	YES
3206	3631	sullen	JJ	JJ	YES
3207	3632	murmur	NN	NN	YES
3208	3633	of	IN	IN	YES
3209	3634	the	DT	DT	YES
3210	3635	bees	NNS	NNS	YES
3211	3636	shouldering	VBG	VBG	YES
3212	3637	theirway	RB	??	NO
3213	3638	through	IN	IN	YES
3214	3639	the	DT	DT	YES
3215	3640	long	JJ	JJ	YES
3216	3641	unmown	JJ	JJ	YES
3217	3642	grass	NN	NN	YES
3218	3644	or	CC	CC	YES
3219	3645	circling	VBG	VBG	YES
3220	3646	with	IN	IN	YES
3221	3647	monotonousinsistence	NN	NN	YES
3222	3648	round	RB	IN	NO
3223	3649	the	DT	DT	YES
3224	3650	dusty	JJ	JJ	YES
3225	3651	gilt	JJ	JJ	YES
3226	3652	horns	NNS	NNS	YES
3227	3653	of	IN	IN	YES
3228	3654	the	DT	DT	YES
3229	3655	straggling	NN	VBG	NO
3230	3656	woodbine	NN	NN	YES
3231	3657	seemed	VBD	VBD	YES
3232	3658	to	TO	TO	YES
3233	3659	make	VB	VB	YES
3234	3660	the	DT	DT	YES
3235	3661	stillness	NN	NN	YES
3236	3662	more	RBR	RBR	YES
3237	3663	oppressive	JJ	JJ	YES
3238	3665	The	DT	DT	YES
3239	3666	dim	JJ	JJ	YES
3240	3667	roar	NN	NN	YES
3241	3668	of	IN	IN	YES
3242	3669	Londonwas	NNP	NNP	YES
3243	3670	like	IN	IN	YES
3244	3671	the	DT	DT	YES
3245	3672	bourdon	JJ	NN	NO
3246	3673	note	NN	NN	YES
3247	3674	of	IN	IN	YES
3248	3675	a	DT	DT	YES
3249	3676	distant	JJ	JJ	YES
3250	3677	organ	NN	NN	YES
3251	3680	He	PRP	PRP	YES
3252	3681	went	VBD	VBD	YES
3253	3682	up	RP	??	NO
3254	3683	to	TO	TO	YES
3255	3684	Anna	NNP	NNP	YES
3256	3685	Pavlovna	NNP	NNP	YES
3257	3687	kissed	VBD	VBD	YES
3258	3688	her	PRP$	PRP$	YES
3259	3689	hand	NN	NN	YES
3260	3691	presenting	VBG	VBG	YES
3261	3692	to	TO	TO	YES
3262	3693	her	PRP$	PRP$	YES
3263	3694	his	PRP$	PRP$	YES
3264	3695	bald	JJ	JJ	YES
3265	3697	scented	JJ	JJ	YES
3266	3699	and	CC	CC	YES
3267	3700	shining	VBG	VBG	YES
3268	3701	head	NN	NN	YES
3269	3703	and	CC	CC	YES
3270	3704	complacently	RB	RB	YES
3271	3705	seated	VBN	VBD	NO
3272	3706	himself	PRP	PRP	YES
3273	3707	on	IN	IN	YES
3274	3708	the	DT	DT	YES
3275	3709	sofa	NN	NN	YES
3276	3712	First	NNP	??	NO
3277	3713	of	IN	IN	YES
3278	3714	all	DT	DT	YES
3279	3716	dear	JJ	JJ	YES
3280	3717	friend	NN	NN	YES
3281	3719	tell	VB	VB	YES
3282	3720	me	PRP	PRP	YES
3283	3721	how	WRB	WRB	YES
3284	3722	you	PRP	PRP	YES
3285	3723	are	VBP	VBP	YES
3286	3725	Set	VB	VB	YES
3287	3726	your	PRP$	PRP$	YES
3288	3727	friend	NN	NN	YES
3289	3728	s	POS	POS	YES
3290	3729	mind	NN	NN	YES
3291	3730	at	IN	IN	YES
3292	3731	rest	NN	NN	YES
3293	3734	said	VBD	VBD	YES
3294	3735	he	PRP	PRP	YES
3295	3736	without	IN	IN	YES
3296	3737	altering	VBG	VBG	YES
3297	3738	his	PRP$	PRP$	YES
3298	3739	tone	NN	NN	YES
3299	3741	beneath	IN	IN	YES
3300	3742	the	DT	DT	YES
3301	3743	politeness	NN	NN	YES
3302	3744	and	CC	CC	YES
3303	3745	affected	JJ	VBN	NO
3304	3746	sympathy	NN	NN	YES
3305	3747	of	IN	IN	YES
3306	3748	which	WDT	WDT	YES
3307	3749	indifference	NN	NN	YES
3308	3750	and	CC	CC	YES
3309	3751	even	RB	RB	YES
3310	3752	irony	NN	NN	YES
3311	3753	could	MD	MD	YES
3312	3754	be	VB	VB	YES
3313	3755	discerned	VBN	VBN	YES
3314	3758	Can	MD	MD	YES
3315	3759	one	PRP	PRP	YES
3316	3760	be	VB	VB	YES
3317	3761	well	RB	RB	YES
3318	3762	while	IN	IN	YES
3319	3763	suffering	VBG	VBG	YES
3320	3764	morally	RB	RB	YES
3321	3766	Can	MD	MD	YES
3322	3767	one	PRP	PRP	YES
3323	3768	be	VB	VB	YES
3324	3769	calm	JJ	JJ	YES
3325	3770	in	IN	IN	YES
3326	3771	times	NNS	NNS	YES
3327	3772	like	IN	IN	YES
3328	3773	these	DT	DT	YES
3329	3774	if	IN	IN	YES
3330	3775	one	NN	PRP	NO
3331	3776	has	VBZ	VBZ	YES
3332	3777	any	DT	DT	YES
3333	3778	feeling	NN	NN	YES
3334	3781	said	VBD	VBD	YES
3335	3782	Anna	NNP	NNP	YES
3336	3783	Pavlovna	NNP	NNP	YES
3337	3786	You	PRP	PRP	YES
3338	3787	are	VBP	VBP	YES
3339	3788	staying	VBG	VBG	YES
3340	3789	the	DT	DT	YES
3341	3790	whole	JJ	JJ	YES
3342	3791	evening	NN	NN	YES
3343	3793	I	PRP	PRP	YES
3344	3794	hope	VBP	VBP	YES
3345	3798	And	CC	CC	YES
3346	3799	the	DT	DT	YES
3347	3800	fete	NN	NN	YES
3348	3801	at	IN	IN	YES
3349	3802	the	DT	DT	YES
3350	3803	English	NNP	JJ	NO
3351	3804	ambassador	NN	NN	YES
3352	3805	s	POS	POS	YES
3353	3807	Today	NN	NN	YES
3354	3808	is	VBZ	VBZ	YES
3355	3809	Wednesday	NNP	NNP	YES
3356	3811	I	PRP	PRP	YES
3357	3812	must	MD	MD	YES
3358	3813	put	VB	VB	YES
3359	3814	in	IN	IN	YES
3360	3815	an	DT	DT	YES
3361	3816	appearance	NN	NN	YES
3362	3817	there	RB	RB	YES
3363	3820	said	VBD	VBD	YES
3364	3821	the	DT	DT	YES
3365	3822	prince	NN	NN	YES
3366	3825	My	PRP$	PRP$	YES
3367	3826	daughter	NN	NN	YES
3368	3827	is	VBZ	VBZ	YES
3369	3828	coming	VBG	VBG	YES
3370	3829	for	IN	IN	YES
3371	3830	me	PRP	PRP	YES
3372	3831	to	TO	TO	YES
3373	3832	take	VB	VB	YES
3374	3833	me	PRP	PRP	YES
3375	3834	there	RB	IN	NO
3376	3838	I	PRP	PRP	YES
3377	3839	thought	VBD	VBD	YES
3378	3840	today	NN	NN	YES
3379	3841	s	POS	POS	YES
3380	3842	fete	NN	NN	YES
3381	3843	had	VBD	VBD	YES
3382	3844	been	VBN	VBN	YES
3383	3845	canceled	VBN	VBN	YES
3384	3847	I	PRP	PRP	YES
3385	3848	confess	VBP	VBP	YES
3386	3849	all	DT	PDT	NO
3387	3850	these	DT	DT	YES
3388	3851	festivities	NNS	NNS	YES
3389	3852	and	CC	CC	YES
3390	3853	fireworks	NNS	NNS	YES
3391	3854	are	VBP	VBP	YES
3392	3855	becoming	VBG	VBG	YES
3393	3856	wearisome	JJ	JJ	YES
3394	3860	If	IN	IN	YES
3395	3861	they	PRP	PRP	YES
3396	3862	had	VBD	VBD	YES
3397	3863	known	VBN	VBN	YES
3398	3864	that	IN	IN	YES
3399	3865	you	PRP	PRP	YES
3400	3866	wished	VBD	VBD	YES
3401	3867	it	PRP	PRP	YES
3402	3869	the	DT	DT	YES
3403	3870	entertainment	NN	NN	YES
3404	3871	would	MD	MD	YES
3405	3872	have	VB	VB	YES
3406	3873	been	VBN	VBN	YES
3407	3874	put	VBN	VBN	YES
3408	3875	off	RP	RP	YES
3409	3878	said	VBD	VBD	YES
3410	3879	the	DT	DT	YES
3411	3880	prince	NN	NN	YES
3412	3882	who	WP	WP	YES
3413	3884	like	IN	IN	YES
3414	3885	a	DT	DT	YES
3415	3887	clock	NN	NN	YES
3416	3889	by	IN	IN	YES
3417	3890	force	NN	NN	YES
3418	3891	of	IN	IN	YES
3419	3892	habit	NN	NN	YES
3420	3893	said	VBD	VBD	YES
3421	3894	things	NNS	NNS	YES
3422	3895	he	PRP	PRP	YES
3423	3896	did	VBD	VBD	YES
3424	3897	not	RB	RB	YES
3425	3898	even	RB	RB	YES
3426	3899	wish	VB	VB	YES
3427	3900	to	TO	TO	YES
3428	3901	be	VB	VB	YES
3429	3902	believed	VBN	VBN	YES
3430	3905	Do	VBP	VB	NO
3431	3906	nt	RB	RB	YES
3432	3907	tease	VB	VB	YES
3433	3909	Well	RB	UH	NO
3434	3911	and	CC	CC	YES
3435	3912	what	WP	WP	YES
3436	3913	has	VBZ	VBZ	YES
3437	3914	been	VBN	VBN	YES
3438	3915	decided	VBN	VBN	YES
3439	3916	about	IN	IN	YES
3440	3917	Novosiltsev	NNP	NNP	YES
3441	3918	s	POS	POS	YES
3442	3919	dispatch	NN	NN	YES
3443	3921	You	PRP	PRP	YES
3444	3922	know	VBP	VBP	YES
3445	3923	everything	NN	NN	YES
3446	3927	What	WP	WP	YES
3447	3928	can	MD	MD	YES
3448	3929	one	PRP	PRP	YES
3449	3930	say	VB	VBZ	NO
3450	3931	about	IN	IN	YES
3451	3932	it	PRP	PRP	YES
3452	3935	replied	VBD	VBD	YES
3453	3936	the	DT	DT	YES
3454	3937	prince	NN	NN	YES
3455	3938	in	IN	IN	YES
3456	3939	a	DT	DT	YES
3457	3940	cold	JJ	JJ	YES
3458	3942	listless	JJ	JJ	YES
3459	3943	tone	NN	NN	YES
3460	3946	What	WP	WP	YES
3461	3947	has	VBZ	VBZ	YES
3462	3948	been	VBN	VBN	YES
3463	3949	decided	VBN	VBN	YES
3464	3951	They	PRP	PRP	YES
3465	3952	have	VBP	VBP	YES
3466	3953	decided	VBN	VBN	YES
3467	3954	that	IN	IN	YES
3468	3955	Buonaparte	NNP	NNP	YES
3469	3956	has	VBZ	VBZ	YES
3470	3957	burnt	VBN	VBN	YES
3471	3958	his	PRP$	PRP$	YES
3472	3959	boats	NNS	NNS	YES
3473	3961	and	CC	CC	YES
3474	3962	I	PRP	PRP	YES
3475	3963	believe	VBP	VBP	YES
3476	3964	that	IN	IN	YES
3477	3965	we	PRP	PRP	YES
3478	3966	are	VBP	VBP	YES
3479	3967	ready	JJ	JJ	YES
3480	3968	to	TO	TO	YES
3481	3969	burn	VB	VB	YES
3482	3970	ours	PRP	PRP	YES
3483	3974	In	IN	IN	YES
3484	3975	the	DT	DT	YES
3485	3976	offing	NN	NN	YES
3486	3977	the	DT	DT	YES
3487	3978	sea	NN	NN	YES
3488	3979	and	CC	CC	YES
3489	3980	the	DT	DT	YES
3490	3981	sky	NN	NN	YES
3491	3982	were	VBD	VBD	YES
3492	3983	welded	VBN	VBN	YES
3493	3984	together	RB	RB	YES
3494	3985	without	IN	IN	YES
3495	3986	a	DT	DT	YES
3496	3987	joint	JJ	NN	NO
3497	3989	and	CC	CC	YES
3498	3990	in	IN	IN	YES
3499	3991	the	DT	DT	YES
3500	3992	luminous	JJ	JJ	YES
3501	3993	space	NN	NN	YES
3502	3994	the	DT	DT	YES
3503	3995	tanned	JJ	JJ	YES
3504	3996	sails	NNS	NNS	YES
3505	3997	of	IN	IN	YES
3506	3998	the	DT	DT	YES
3507	3999	barges	NNS	NNS	YES
3508	4000	drifting	VBG	VBG	YES
3509	4001	up	RP	RP	YES
3510	4002	with	IN	IN	YES
3511	4003	the	DT	DT	YES
3512	4004	tide	NN	NN	YES
3513	4005	seemed	VBD	VBD	YES
3514	4006	to	TO	TO	YES
3515	4007	stand	VB	VB	YES
3516	4008	still	RB	RB	YES
3517	4009	in	IN	IN	YES
3518	4010	red	JJ	JJ	YES
3519	4011	clusters	NNS	NNS	YES
3520	4012	of	IN	IN	YES
3521	4013	canvas	NN	NN	YES
3522	4014	sharply	RB	RB	YES
3523	4015	peaked	VBD	VBD	YES
3524	4017	with	IN	IN	YES
3525	4018	gleams	NNS	NNS	YES
3526	4019	of	IN	IN	YES
3527	4020	varnished	JJ	JJ	YES
3528	4021	sprits	NNS	NNS	YES
3529	4023	A	DT	DT	YES
3530	4024	haze	NN	NN	YES
3531	4025	rested	VBD	VBD	YES
3532	4026	on	IN	IN	YES
3533	4027	the	DT	DT	YES
3534	4028	low	JJ	JJ	YES
3535	4029	shores	NNS	NNS	YES
3536	4030	that	WDT	WDT	YES
3537	4031	ran	VBD	VBD	YES
3538	4032	out	RP	RP	YES
3539	4033	to	TO	TO	YES
3540	4034	sea	NN	NN	YES
3541	4035	in	IN	IN	YES
3542	4036	vanishing	VBG	VBG	YES
3543	4037	flatness	NN	NN	YES
3544	4039	The	DT	DT	YES
3545	4040	air	NN	NN	YES
3546	4041	was	VBD	VBD	YES
3547	4042	dark	JJ	JJ	YES
3548	4043	above	IN	IN	YES
3549	4044	Gravesend	NNP	NNP	YES
3550	4046	and	CC	CC	YES
3551	4047	farther	RB	RB	YES
3552	4048	back	RB	RB	YES
3553	4049	still	RB	RB	YES
3554	4050	seemed	VBD	VBD	YES
3555	4051	condensed	VBN	VBN	YES
3556	4052	into	IN	IN	YES
3557	4053	a	DT	DT	YES
3558	4054	mournful	JJ	JJ	YES
3559	4055	gloom	NN	NN	YES
3560	4057	brooding	VBG	VBG	YES
3561	4058	motionless	JJ	??	NO
3562	4059	over	IN	IN	YES
3563	4060	the	DT	DT	YES
3564	4061	biggest	JJS	JJS	YES
3565	4063	and	CC	CC	YES
3566	4064	the	DT	DT	YES
3567	4065	greatest	JJS	JJS	YES
3568	4067	town	NN	NN	YES
3569	4068	on	IN	IN	YES
3570	4069	earth	NN	NN	YES
3571	4071	The	DT	DT	YES
3572	4072	Director	NNP	NNP	YES
3573	4073	of	IN	IN	YES
3574	4074	Companies	NNS	NNPS	NO
3575	4075	was	VBD	VBD	YES
3576	4076	our	PRP$	PRP$	YES
3577	4077	captain	NN	NN	YES
3578	4078	and	CC	CC	YES
3579	4079	our	PRP$	PRP$	YES
3580	4080	host	NN	NN	YES
3581	4082	We	PRP	PRP	YES
3582	4083	four	CD	CD	YES
3583	4084	affectionately	RB	RB	YES
3584	4085	watched	VBD	VBD	YES
3585	4086	his	PRP$	PRP$	YES
3586	4087	back	NN	NN	YES
3587	4088	as	IN	IN	YES
3588	4089	he	PRP	PRP	YES
3589	4090	stood	VBD	VBD	YES
3590	4091	in	IN	IN	YES
3591	4092	the	DT	DT	YES
3592	4093	bows	NNS	NNS	YES
3593	4094	looking	VBG	VBG	YES
3594	4095	to	TO	TO	YES
3595	4096	seaward	NN	NN	YES
3596	4098	On	IN	IN	YES
3597	4099	the	DT	DT	YES
3598	4100	whole	JJ	JJ	YES
3599	4101	river	NN	NN	YES
3600	4102	there	EX	EX	YES
3601	4103	was	VBD	VBD	YES
3602	4104	nothing	NN	NN	YES
3603	4105	that	IN	WDT	NO
3604	4106	looked	VBD	VBD	YES
3605	4107	half	PDT	RB	NO
3606	4108	so	RB	RB	YES
3607	4109	nautical	JJ	JJ	YES
3608	4111	He	PRP	PRP	YES
3609	4112	resembled	VBD	VBD	YES
3610	4113	a	DT	DT	YES
3611	4114	pilot	NN	NN	YES
3612	4116	which	WDT	WDT	YES
3613	4117	to	TO	TO	YES
3614	4118	a	DT	DT	YES
3615	4119	seaman	NN	NN	YES
3616	4120	is	VBZ	VBZ	YES
3617	4121	trustworthiness	NN	NN	YES
3618	4122	personified	VBN	VBN	YES
3619	4124	It	PRP	PRP	YES
3620	4125	was	VBD	VBD	YES
3621	4126	difficult	JJ	JJ	YES
3622	4127	to	TO	TO	YES
3623	4128	realize	VB	VB	YES
3624	4129	his	PRP$	PRP$	YES
3625	4130	work	NN	NN	YES
3626	4131	was	VBD	VBD	YES
3627	4132	not	RB	RB	YES
3628	4133	out	IN	IN	YES
3629	4134	there	RB	RB	YES
3630	4135	in	IN	IN	YES
3631	4136	the	DT	DT	YES
3632	4137	luminous	JJ	JJ	YES
3633	4138	estuary	NN	NN	YES
3634	4140	but	CC	CC	YES
3635	4141	behind	IN	IN	YES
3636	4142	him	PRP	PRP	YES
3637	4144	within	IN	IN	YES
3638	4145	the	DT	DT	YES
3639	4146	brooding	NN	JJ	NO
3640	4147	gloom	NN	NN	YES
3641	4149	Between	IN	IN	YES
3642	4150	us	PRP	PRP	YES
3643	4151	there	RB	EX	NO
3644	4152	was	VBD	VBD	YES
3645	4154	as	IN	IN	YES
3646	4155	I	PRP	PRP	YES
3647	4156	have	VBP	VBP	YES
3648	4157	already	RB	RB	YES
3649	4158	said	VBD	VBD	YES
3650	4159	somewhere	RB	RB	YES
3651	4161	the	DT	DT	YES
3652	4162	bond	NN	NN	YES
3653	4163	of	IN	IN	YES
3654	4164	the	DT	DT	YES
3655	4165	sea	NN	NN	YES
3656	4167	Besides	IN	IN	YES
3657	4168	holding	VBG	VBG	YES
3658	4169	our	PRP$	PRP$	YES
3659	4170	hearts	NNS	NNS	YES
3660	4171	together	RB	RB	YES
3661	4172	through	IN	IN	YES
3662	4173	long	JJ	JJ	YES
3663	4174	periods	NNS	NNS	YES
3664	4175	of	IN	IN	YES
3665	4176	separation	NN	NN	YES
3666	4178	it	PRP	PRP	YES
3667	4179	had	VBD	VBD	YES
3668	4180	the	DT	DT	YES
3669	4181	effect	NN	NN	YES
3670	4182	of	IN	IN	YES
3671	4183	making	VBG	VBG	YES
3672	4184	us	PRP	PRP	YES
3673	4185	tolerant	JJ	JJ	YES
3674	4186	of	IN	IN	YES
3675	4187	each	DT	DT	YES
3676	4188	other	JJ	JJ	YES
3677	4189	s	POS	POS	YES
3678	4191	even	RB	RB	YES
3679	4192	convictions	NNS	NNS	YES
3680	4194	The	DT	DT	YES
3681	4196	best	JJS	JJS	YES
3682	4197	of	IN	IN	YES
3683	4198	old	JJ	JJ	YES
3684	4201	because	IN	IN	YES
3685	4202	of	IN	IN	YES
3686	4203	his	PRP$	PRP$	YES
3687	4204	many	JJ	JJ	YES
3688	4205	years	NNS	NNS	YES
3689	4206	and	CC	CC	YES
3690	4207	many	JJ	JJ	YES
3691	4208	virtues	NNS	NNS	YES
3692	4210	the	DT	DT	YES
3693	4211	only	JJ	JJ	YES
3694	4212	cushion	NN	NN	YES
3695	4213	on	IN	IN	YES
3696	4214	deck	NN	NN	YES
3697	4216	and	CC	CC	YES
3698	4217	was	VBD	VBD	YES
3699	4218	lying	VBG	VBG	YES
3700	4219	on	IN	IN	YES
3701	4220	the	DT	DT	YES
3702	4221	only	JJ	JJ	YES
3703	4222	rug	NN	NN	YES
3704	4223	From	IN	IN	YES
3705	4224	the	DT	DT	YES
3706	4225	listless	JJ	JJ	YES
3707	4226	repose	NN	NN	YES
3708	4227	of	IN	IN	YES
3709	4228	the	DT	DT	YES
3710	4229	place	NN	NN	YES
3711	4231	and	CC	CC	YES
3712	4232	the	DT	DT	YES
3713	4233	peculiar	JJ	JJ	YES
3714	4234	character	NN	NN	YES
3715	4235	of	IN	IN	YES
3716	4236	its	PRP$	PRP$	YES
3717	4237	inhabitants	NNS	NNS	YES
3718	4239	who	WP	WP	YES
3719	4240	are	VBP	VBP	YES
3720	4241	descendants	NNS	NNS	YES
3721	4242	from	IN	IN	YES
3722	4243	the	DT	DT	YES
3723	4244	original	JJ	JJ	YES
3724	4245	Dutch	NNP	JJ	NO
3725	4246	settlers	NNS	NNS	YES
3726	4248	this	DT	DT	YES
3727	4249	sequestered	JJ	JJ	YES
3728	4250	glen	NN	NN	YES
3729	4251	has	VBZ	VBZ	YES
3730	4252	long	RB	RB	YES
3731	4253	been	VBN	VBN	YES
3732	4254	known	VBN	VBN	YES
3733	4255	by	IN	IN	YES
3734	4256	the	DT	DT	YES
3735	4257	name	NN	NN	YES
3736	4258	of	IN	IN	YES
3737	4259	SLEEPY	NNP	NNP	YES
3738	4260	HOLLOW	NNP	NNP	YES
3739	4262	and	CC	CC	YES
3740	4263	its	PRP$	PRP$	YES
3741	4264	rustic	JJ	JJ	YES
3742	4265	lads	NNS	NNS	YES
3743	4266	are	VBP	VBP	YES
3744	4267	called	VBN	VBN	YES
3745	4268	the	DT	DT	YES
3746	4269	Sleepy	NNP	NNP	YES
3747	4270	Hollow	NNP	NNP	YES
3748	4271	Boys	NNPS	NNPS	YES
3749	4272	throughout	IN	IN	YES
3750	4273	all	PDT	PDT	YES
3751	4274	the	DT	DT	YES
3752	4275	neighboring	JJ	JJ	YES
3753	4276	country	NN	NN	YES
3754	4278	A	DT	DT	YES
3755	4279	drowsy	NN	JJ	NO
3756	4281	dreamy	JJ	JJ	YES
3757	4282	influence	NN	NN	YES
3758	4283	seems	VBZ	VBZ	YES
3759	4284	to	TO	TO	YES
3760	4285	hang	VB	VB	YES
3761	4286	over	IN	IN	YES
3762	4287	the	DT	DT	YES
3763	4288	land	NN	NN	YES
3764	4290	and	CC	CC	YES
3765	4291	to	TO	TO	YES
3766	4292	pervade	VB	VB	YES
3767	4293	the	DT	DT	YES
3768	4294	very	JJ	JJ	YES
3769	4295	atmosphere	NN	NN	YES
3770	4297	Some	DT	DT	YES
3771	4298	say	VBP	VBP	YES
3772	4299	that	IN	IN	YES
3773	4300	the	DT	DT	YES
3774	4301	place	NN	NN	YES
3775	4302	was	VBD	VBD	YES
3776	4303	bewitched	VBN	VBN	YES
3777	4304	by	IN	IN	YES
3778	4305	a	DT	DT	YES
3779	4306	High	JJ	JJ	YES
3780	4307	German	JJ	JJ	YES
3781	4308	doctor	NN	NN	YES
3782	4310	during	IN	IN	YES
3783	4311	the	DT	DT	YES
3784	4312	early	JJ	JJ	YES
3785	4313	days	NNS	NNS	YES
3786	4314	of	IN	IN	YES
3787	4315	the	DT	DT	YES
3788	4316	settlement	NN	NN	YES
3789	4318	others	NNS	NNS	YES
3790	4320	that	IN	IN	YES
3791	4321	an	DT	DT	YES
3792	4322	old	JJ	JJ	YES
3793	4323	Indian	JJ	JJ	YES
3794	4324	chief	NN	NN	YES
3795	4326	the	DT	DT	YES
3796	4327	prophet	NN	NN	YES
3797	4328	or	CC	CC	YES
3798	4329	wizard	NN	NN	YES
3799	4330	of	IN	IN	YES
3800	4331	his	PRP$	PRP$	YES
3801	4332	tribe	NN	NN	YES
3802	4334	held	VBD	VBD	YES
3803	4335	his	PRP$	PRP$	YES
3804	4336	powwows	NNS	NNS	YES
3805	4337	there	RB	RB	YES
3806	4338	before	IN	IN	YES
3807	4339	the	DT	DT	YES
3808	4340	country	NN	NN	YES
3809	4341	was	VBD	VBD	YES
3810	4342	discovered	VBN	VBN	YES
3811	4343	by	IN	IN	YES
3812	4344	Master	NNP	NNP	YES
3813	4345	Hendrick	NNP	NNP	YES
3814	4346	Hudson	NNP	NNP	YES
3815	4348	Certain	JJ	JJ	YES
3816	4349	it	PRP	PRP	YES
3817	4350	is	VBZ	VBZ	YES
3818	4352	the	DT	DT	YES
3819	4353	place	NN	NN	YES
3820	4354	still	RB	RB	YES
3821	4355	continues	VBZ	VBZ	YES
3822	4356	under	IN	IN	YES
3823	4357	the	DT	DT	YES
3824	4358	sway	NN	NN	YES
3825	4359	of	IN	IN	YES
3826	4360	some	DT	DT	YES
3827	4361	witching	NN	NN	YES
3828	4362	power	NN	NN	YES
3829	4364	that	WDT	WDT	YES
3830	4365	holds	VBZ	VBZ	YES
3831	4366	a	DT	DT	YES
3832	4367	spell	NN	NN	YES
3833	4368	over	IN	IN	YES
3834	4369	the	DT	DT	YES
3835	4370	minds	NNS	NNS	YES
3836	4371	of	IN	IN	YES
3837	4372	the	DT	DT	YES
3838	4373	good	JJ	JJ	YES
3839	4374	people	NNS	NNS	YES
3840	4376	causing	VBG	VBG	YES
3841	4377	them	PRP	PRP	YES
3842	4378	to	TO	TO	YES
3843	4379	walk	VB	VB	YES
3844	4380	in	IN	IN	YES
3845	4381	a	DT	DT	YES
3846	4382	continual	JJ	JJ	YES
3847	4383	reverie	NN	NN	YES
3848	4385	They	PRP	PRP	YES
3849	4386	are	VBP	VBP	YES
3850	4387	given	VBN	VBN	YES
