indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
3102	3561	corner	NN	NN	YES
3103	3562	of	IN	IN	YES
3104	3563	the	DT	DT	YES
3105	3564	divan	NN	NN	YES
3106	3565	of	IN	IN	YES
3107	3566	Persian	NNP	NNP	YES
3108	3568	on	IN	IN	YES
3109	3569	which	WDT	WDT	YES
3110	3570	he	PRP	PRP	YES
3111	3571	waslying	VBG	??	NO
3112	3573	smoking	NN	VBG	NO
3113	3575	as	IN	IN	YES
3114	3576	was	VBD	VBD	YES
3115	3577	his	PRP$	PRP$	YES
3116	3578	custom	NN	NN	YES
3117	3580	innumerable	JJ	JJ	YES
3118	3581	cigarettes	NNS	NNS	YES
3119	3583	Lord	NNP	NNP	YES
3120	3584	HenryWotton	NNP	NNP	YES
3121	3585	could	MD	MD	YES
3122	3586	just	RB	RB	YES
3123	3587	catch	VB	VB	YES
3124	3588	the	DT	DT	YES
3125	3589	gleam	NN	NN	YES
3126	3590	of	IN	IN	YES
3127	3591	the	DT	DT	YES
3128	3593	and	CC	CC	YES
3129	3595	of	IN	IN	YES
3130	3596	a	DT	DT	YES
3131	3597	laburnum	NN	NN	YES
3132	3599	whose	WP$	WP$	YES
3133	3600	tremulous	JJ	JJ	YES
3134	3601	branches	NNS	NNS	YES
3135	3602	seemed	VBD	VBD	YES
3136	3603	hardly	RB	RB	YES
3137	3604	able	JJ	JJ	YES
3138	3605	tobear	IN	??	NO
3139	3606	the	DT	DT	YES
3140	3607	burden	NN	NN	YES
3141	3608	of	IN	IN	YES
3142	3609	a	DT	DT	YES
3143	3610	beauty	NN	NN	YES
3144	3611	so	RB	RB	YES
3145	3612	flamelike	JJ	JJ	YES
3146	3613	as	IN	IN	YES
3147	3614	theirs	PRP	PRP	YES
3148	3616	and	CC	CC	YES
3149	3617	now	RB	RB	YES
3150	3618	and	CC	CC	YES
3151	3619	thenthe	RB	??	NO
3152	3620	fantastic	JJ	JJ	YES
3153	3621	shadows	NNS	NNS	YES
3154	3622	of	IN	IN	YES
3155	3623	birds	NNS	NNS	YES
3156	3624	in	IN	IN	YES
3157	3625	flight	NN	NN	YES
3158	3626	flitted	VBD	VBD	YES
3159	3627	across	IN	IN	YES
3160	3628	the	DT	DT	YES
3161	3630	curtains	NNS	NNS	YES
3162	3631	that	WDT	WDT	YES
3163	3632	were	VBD	VBD	YES
3164	3633	stretched	VBN	VBN	YES
3165	3634	in	IN	IN	YES
3166	3635	front	NN	NN	YES
3167	3636	of	IN	IN	YES
3168	3637	the	DT	DT	YES
3169	3638	huge	JJ	JJ	YES
3170	3639	window	NN	NN	YES
3171	3641	producing	VBG	VBG	YES
3172	3642	a	DT	DT	YES
3173	3643	kind	NN	NN	YES
3174	3644	of	IN	IN	YES
3175	3645	momentary	JJ	JJ	YES
3176	3646	Japanese	JJ	JJ	YES
3177	3647	effect	NN	NN	YES
3178	3649	and	CC	CC	YES
3179	3650	making	VBG	VBG	YES
3180	3651	him	PRP	PRP	YES
3181	3652	think	VB	VB	YES
3182	3653	ofthose	NN	??	NO
3183	3654	pallid	JJ	JJ	YES
3184	3657	painters	NNS	NNS	YES
3185	3658	of	IN	IN	YES
3186	3659	Tokyo	NNP	NNP	YES
3187	3660	who	WP	WP	YES
3188	3662	through	IN	IN	YES
3189	3663	the	DT	DT	YES
3190	3664	medium	NN	NN	YES
3191	3665	ofan	JJ	??	NO
3192	3666	art	NN	NN	YES
3193	3667	that	WDT	WDT	YES
3194	3668	is	VBZ	VBZ	YES
3195	3669	necessarily	RB	RB	YES
3196	3670	immobile	JJ	JJ	YES
3197	3672	seek	VB	VB	YES
3198	3673	to	TO	TO	YES
3199	3674	convey	VB	VB	YES
3200	3675	the	DT	DT	YES
3201	3676	sense	NN	NN	YES
3202	3677	ofswiftness	NN	NN	YES
3203	3678	and	CC	CC	YES
3204	3679	motion	NN	NN	YES
3205	3681	The	DT	DT	YES
3206	3682	sullen	JJ	JJ	YES
3207	3683	murmur	NN	NN	YES
3208	3684	of	IN	IN	YES
3209	3685	the	DT	DT	YES
3210	3686	bees	NNS	NNS	YES
3211	3687	shouldering	VBG	VBG	YES
3212	3688	theirway	NN	??	NO
3213	3689	through	IN	IN	YES
3214	3690	the	DT	DT	YES
3215	3691	long	JJ	JJ	YES
3216	3692	unmown	JJ	JJ	YES
3217	3693	grass	NN	NN	YES
3218	3695	or	CC	CC	YES
3219	3696	circling	VBG	VBG	YES
3220	3697	with	IN	IN	YES
3221	3698	monotonousinsistence	NN	NN	YES
3222	3699	round	VBP	IN	NO
3223	3700	the	DT	DT	YES
3224	3701	dusty	JJ	JJ	YES
3225	3702	gilt	NN	JJ	NO
3226	3703	horns	NNS	NNS	YES
3227	3704	of	IN	IN	YES
3228	3705	the	DT	DT	YES
3229	3706	straggling	VBG	VBG	YES
3230	3707	woodbine	NN	NN	YES
3231	3709	seemed	VBD	VBD	YES
3232	3710	to	TO	TO	YES
3233	3711	make	VB	VB	YES
3234	3712	the	DT	DT	YES
3235	3713	stillness	NN	NN	YES
3236	3714	more	RBR	RBR	YES
3237	3715	oppressive	JJ	JJ	YES
3238	3717	The	DT	DT	YES
3239	3718	dim	JJ	JJ	YES
3240	3719	roar	NN	NN	YES
3241	3720	of	IN	IN	YES
3242	3721	Londonwas	NNP	NNP	YES
3243	3722	like	IN	IN	YES
3244	3723	the	DT	DT	YES
3245	3724	bourdon	JJ	NN	NO
3246	3725	note	NN	NN	YES
3247	3726	of	IN	IN	YES
3248	3727	a	DT	DT	YES
3249	3728	distant	JJ	JJ	YES
3250	3729	organ	NN	NN	YES
3251	3731	He	PRP	PRP	YES
3252	3732	went	VBD	VBD	YES
3253	3733	up	RB	??	NO
3254	3734	to	TO	TO	YES
3255	3735	Anna	NNP	NNP	YES
3256	3736	Pavlovna	NNP	NNP	YES
3257	3738	kissed	VBD	VBD	YES
3258	3739	her	PRP$	PRP$	YES
3259	3740	hand	NN	NN	YES
3260	3742	presenting	VBG	VBG	YES
3261	3743	to	TO	TO	YES
3262	3744	her	PRP$	PRP$	YES
3263	3745	his	PRP$	PRP$	YES
3264	3746	bald	JJ	JJ	YES
3265	3748	scented	JJ	JJ	YES
3266	3750	and	CC	CC	YES
3267	3751	shining	VBG	VBG	YES
3268	3752	head	NN	NN	YES
3269	3754	and	CC	CC	YES
3270	3755	complacently	RB	RB	YES
3271	3756	seated	VBN	VBD	NO
3272	3757	himself	PRP	PRP	YES
3273	3758	on	IN	IN	YES
3274	3759	the	DT	DT	YES
3275	3760	sofa	NN	NN	YES
3276	3763	First	NNP	??	NO
3277	3764	of	IN	IN	YES
3278	3765	all	DT	DT	YES
3279	3767	dear	RB	JJ	NO
3280	3768	friend	NN	NN	YES
3281	3770	tell	VB	VB	YES
3282	3771	me	PRP	PRP	YES
3283	3772	how	WRB	WRB	YES
3284	3773	you	PRP	PRP	YES
3285	3774	are	VBP	VBP	YES
3286	3776	Set	VB	VB	YES
3287	3777	your	PRP$	PRP$	YES
3288	3778	friend	NN	NN	YES
3289	3779	s	POS	POS	YES
3290	3780	mind	NN	NN	YES
3291	3781	at	IN	IN	YES
3292	3782	rest	NN	NN	YES
3293	3785	said	VBD	VBD	YES
3294	3786	he	PRP	PRP	YES
3295	3787	without	IN	IN	YES
3296	3788	altering	VBG	VBG	YES
3297	3789	his	PRP$	PRP$	YES
3298	3790	tone	NN	NN	YES
3299	3792	beneath	IN	IN	YES
3300	3793	the	DT	DT	YES
3301	3794	politeness	NN	NN	YES
3302	3795	and	CC	CC	YES
3303	3796	affected	VBD	VBN	NO
3304	3797	sympathy	NN	NN	YES
3305	3798	of	IN	IN	YES
3306	3799	which	WDT	WDT	YES
3307	3800	indifference	NN	NN	YES
3308	3801	and	CC	CC	YES
3309	3802	even	RB	RB	YES
3310	3803	irony	NN	NN	YES
3311	3804	could	MD	MD	YES
3312	3805	be	VB	VB	YES
3313	3806	discerned	VBN	VBN	YES
3314	3809	Can	MD	MD	YES
3315	3810	one	CD	PRP	NO
3316	3811	be	VB	VB	YES
3317	3812	well	RB	RB	YES
3318	3813	while	IN	IN	YES
3319	3814	suffering	VBG	VBG	YES
3320	3815	morally	RB	RB	YES
3321	3817	Can	MD	MD	YES
3322	3818	one	CD	PRP	NO
3323	3819	be	VB	VB	YES
3324	3820	calm	JJ	JJ	YES
3325	3821	in	IN	IN	YES
3326	3822	times	NNS	NNS	YES
3327	3823	like	IN	IN	YES
3328	3824	these	DT	DT	YES
3329	3825	if	IN	IN	YES
3330	3826	one	PRP	PRP	YES
3331	3827	has	VBZ	VBZ	YES
3332	3828	any	DT	DT	YES
3333	3829	feeling	NN	NN	YES
3334	3832	said	VBD	VBD	YES
3335	3833	Anna	NNP	NNP	YES
3336	3834	Pavlovna	NNP	NNP	YES
3337	3837	You	PRP	PRP	YES
3338	3838	are	VBP	VBP	YES
3339	3839	staying	VBG	VBG	YES
3340	3840	the	DT	DT	YES
3341	3841	whole	JJ	JJ	YES
3342	3842	evening	NN	NN	YES
3343	3844	I	PRP	PRP	YES
3344	3845	hope	VBP	VBP	YES
3345	3849	And	CC	CC	YES
3346	3850	the	DT	DT	YES
3347	3851	fete	NN	NN	YES
3348	3852	at	IN	IN	YES
3349	3853	the	DT	DT	YES
3350	3854	English	NNP	JJ	NO
3351	3855	ambassador	NN	NN	YES
3352	3856	s	POS	POS	YES
3353	3858	Today	NN	NN	YES
3354	3859	is	VBZ	VBZ	YES
3355	3860	Wednesday	NNP	NNP	YES
3356	3862	I	PRP	PRP	YES
3357	3863	must	MD	MD	YES
3358	3864	put	VB	VB	YES
3359	3865	in	IN	IN	YES
3360	3866	an	DT	DT	YES
3361	3867	appearance	NN	NN	YES
3362	3868	there	RB	RB	YES
3363	3871	said	VBD	VBD	YES
3364	3872	the	DT	DT	YES
3365	3873	prince	NN	NN	YES
3366	3876	My	PRP$	PRP$	YES
3367	3877	daughter	NN	NN	YES
3368	3878	is	VBZ	VBZ	YES
3369	3879	coming	VBG	VBG	YES
3370	3880	for	IN	IN	YES
3371	3881	me	PRP	PRP	YES
3372	3882	to	TO	TO	YES
3373	3883	take	VB	VB	YES
3374	3884	me	PRP	PRP	YES
3375	3885	there	EX	IN	NO
3376	3889	I	PRP	PRP	YES
3377	3890	thought	VBD	VBD	YES
3378	3891	today	NN	NN	YES
3379	3892	s	POS	POS	YES
3380	3893	fete	NN	NN	YES
3381	3894	had	VBD	VBD	YES
3382	3895	been	VBN	VBN	YES
3383	3896	canceled	VBN	VBN	YES
3384	3898	I	PRP	PRP	YES
3385	3899	confess	VBP	VBP	YES
3386	3900	all	PDT	PDT	YES
3387	3901	these	DT	DT	YES
3388	3902	festivities	NNS	NNS	YES
3389	3903	and	CC	CC	YES
3390	3904	fireworks	NNS	NNS	YES
3391	3905	are	VBP	VBP	YES
3392	3906	becoming	VBG	VBG	YES
3393	3907	wearisome	JJ	JJ	YES
3394	3911	If	IN	IN	YES
3395	3912	they	PRP	PRP	YES
3396	3913	had	VBD	VBD	YES
3397	3914	known	VBN	VBN	YES
3398	3915	that	IN	IN	YES
3399	3916	you	PRP	PRP	YES
3400	3917	wished	VBD	VBD	YES
3401	3918	it	PRP	PRP	YES
3402	3920	the	DT	DT	YES
3403	3921	entertainment	NN	NN	YES
3404	3922	would	MD	MD	YES
3405	3923	have	VB	VB	YES
3406	3924	been	VBN	VBN	YES
3407	3925	put	VBN	VBN	YES
3408	3926	off	RP	RP	YES
3409	3929	said	VBD	VBD	YES
3410	3930	the	DT	DT	YES
3411	3931	prince	NN	NN	YES
3412	3933	who	WP	WP	YES
3413	3935	like	IN	IN	YES
3414	3936	a	DT	DT	YES
3415	3938	clock	NN	NN	YES
3416	3940	by	IN	IN	YES
3417	3941	force	NN	NN	YES
3418	3942	of	IN	IN	YES
3419	3943	habit	NN	NN	YES
3420	3944	said	VBD	VBD	YES
3421	3945	things	NNS	NNS	YES
3422	3946	he	PRP	PRP	YES
3423	3947	did	VBD	VBD	YES
3424	3948	not	RB	RB	YES
3425	3949	even	RB	RB	YES
3426	3950	wish	VB	VB	YES
3427	3951	to	TO	TO	YES
3428	3952	be	VB	VB	YES
3429	3953	believed	VBN	VBN	YES
3430	3956	Do	VBP	VB	NO
3431	3957	nt	RB	RB	YES
3432	3958	tease	VB	VB	YES
3433	3960	Well	RB	UH	NO
3434	3962	and	CC	CC	YES
3435	3963	what	WP	WP	YES
3436	3964	has	VBZ	VBZ	YES
3437	3965	been	VBN	VBN	YES
3438	3966	decided	VBN	VBN	YES
3439	3967	about	IN	IN	YES
3440	3968	Novosiltsev	NNP	NNP	YES
3441	3969	s	POS	POS	YES
3442	3970	dispatch	VB	NN	NO
3443	3972	You	PRP	PRP	YES
3444	3973	know	VBP	VBP	YES
3445	3974	everything	NN	NN	YES
3446	3978	What	WP	WP	YES
3447	3979	can	MD	MD	YES
3448	3980	one	CD	PRP	NO
3449	3981	say	VBP	VBZ	NO
3450	3982	about	IN	IN	YES
3451	3983	it	PRP	PRP	YES
3452	3986	replied	VBD	VBD	YES
3453	3987	the	DT	DT	YES
3454	3988	prince	NN	NN	YES
3455	3989	in	IN	IN	YES
3456	3990	a	DT	DT	YES
3457	3991	cold	JJ	JJ	YES
3458	3993	listless	JJ	JJ	YES
3459	3994	tone	NN	NN	YES
3460	3997	What	WP	WP	YES
3461	3998	has	VBZ	VBZ	YES
3462	3999	been	VBN	VBN	YES
3463	4000	decided	VBN	VBN	YES
3464	4002	They	PRP	PRP	YES
3465	4003	have	VBP	VBP	YES
3466	4004	decided	VBN	VBN	YES
3467	4005	that	IN	IN	YES
3468	4006	Buonaparte	NNP	NNP	YES
3469	4007	has	VBZ	VBZ	YES
3470	4008	burnt	VBN	VBN	YES
3471	4009	his	PRP$	PRP$	YES
3472	4010	boats	NNS	NNS	YES
3473	4012	and	CC	CC	YES
3474	4013	I	PRP	PRP	YES
3475	4014	believe	VBP	VBP	YES
3476	4015	that	IN	IN	YES
3477	4016	we	PRP	PRP	YES
3478	4017	are	VBP	VBP	YES
3479	4018	ready	JJ	JJ	YES
3480	4019	to	TO	TO	YES
3481	4020	burn	VB	VB	YES
3482	4021	ours	PRP	PRP	YES
3483	4024	In	IN	IN	YES
3484	4025	the	DT	DT	YES
3485	4026	offing	NN	NN	YES
3486	4027	the	DT	DT	YES
3487	4028	sea	NN	NN	YES
3488	4029	and	CC	CC	YES
3489	4030	the	DT	DT	YES
3490	4031	sky	NN	NN	YES
3491	4032	were	VBD	VBD	YES
3492	4033	welded	VBN	VBN	YES
3493	4034	together	RB	RB	YES
3494	4035	without	IN	IN	YES
3495	4036	a	DT	DT	YES
3496	4037	joint	NN	NN	YES
3497	4039	and	CC	CC	YES
3498	4040	in	IN	IN	YES
3499	4041	the	DT	DT	YES
3500	4042	luminous	JJ	JJ	YES
3501	4043	space	NN	NN	YES
3502	4044	the	DT	DT	YES
3503	4045	tanned	VBN	JJ	NO
3504	4046	sails	NNS	NNS	YES
3505	4047	of	IN	IN	YES
3506	4048	the	DT	DT	YES
3507	4049	barges	NNS	NNS	YES
3508	4050	drifting	VBG	VBG	YES
3509	4051	up	RP	RP	YES
3510	4052	with	IN	IN	YES
3511	4053	the	DT	DT	YES
3512	4054	tide	NN	NN	YES
3513	4055	seemed	VBD	VBD	YES
3514	4056	to	TO	TO	YES
3515	4057	stand	VB	VB	YES
3516	4058	still	RB	RB	YES
3517	4059	in	IN	IN	YES
3518	4060	red	JJ	JJ	YES
3519	4061	clusters	NNS	NNS	YES
3520	4062	of	IN	IN	YES
3521	4063	canvas	NN	NN	YES
3522	4064	sharply	RB	RB	YES
3523	4065	peaked	VBD	VBD	YES
3524	4067	with	IN	IN	YES
3525	4068	gleams	NNS	NNS	YES
3526	4069	of	IN	IN	YES
3527	4070	varnished	JJ	JJ	YES
3528	4071	sprits	NNS	NNS	YES
3529	4073	A	DT	DT	YES
3530	4074	haze	NN	NN	YES
3531	4075	rested	VBD	VBD	YES
3532	4076	on	IN	IN	YES
3533	4077	the	DT	DT	YES
3534	4078	low	JJ	JJ	YES
3535	4079	shores	NNS	NNS	YES
3536	4080	that	WDT	WDT	YES
3537	4081	ran	VBD	VBD	YES
3538	4082	out	RP	RP	YES
3539	4083	to	TO	TO	YES
3540	4084	sea	NN	NN	YES
3541	4085	in	IN	IN	YES
3542	4086	vanishing	VBG	VBG	YES
3543	4087	flatness	NN	NN	YES
3544	4089	The	DT	DT	YES
3545	4090	air	NN	NN	YES
3546	4091	was	VBD	VBD	YES
3547	4092	dark	JJ	JJ	YES
3548	4093	above	IN	IN	YES
3549	4094	Gravesend	NNP	NNP	YES
3550	4096	and	CC	CC	YES
3551	4097	farther	RB	RB	YES
3552	4098	back	RB	RB	YES
3553	4099	still	RB	RB	YES
3554	4100	seemed	VBD	VBD	YES
3555	4101	condensed	JJ	VBN	NO
3556	4102	into	IN	IN	YES
3557	4103	a	DT	DT	YES
3558	4104	mournful	JJ	JJ	YES
3559	4105	gloom	NN	NN	YES
3560	4107	brooding	JJ	VBG	NO
3561	4108	motionless	NN	??	NO
3562	4109	over	IN	IN	YES
3563	4110	the	DT	DT	YES
3564	4111	biggest	JJS	JJS	YES
3565	4113	and	CC	CC	YES
3566	4114	the	DT	DT	YES
3567	4115	greatest	JJS	JJS	YES
3568	4117	town	NN	NN	YES
3569	4118	on	IN	IN	YES
3570	4119	earth	NN	NN	YES
3571	4121	The	DT	DT	YES
3572	4122	Director	NN	NNP	NO
3573	4123	of	IN	IN	YES
3574	4124	Companies	NNS	NNPS	NO
3575	4125	was	VBD	VBD	YES
3576	4126	our	PRP$	PRP$	YES
3577	4127	captain	NN	NN	YES
3578	4128	and	CC	CC	YES
3579	4129	our	PRP$	PRP$	YES
3580	4130	host	NN	NN	YES
3581	4132	We	PRP	PRP	YES
3582	4133	four	CD	CD	YES
3583	4134	affectionately	RB	RB	YES
3584	4135	watched	VBD	VBD	YES
3585	4136	his	PRP$	PRP$	YES
3586	4137	back	NN	NN	YES
3587	4138	as	IN	IN	YES
3588	4139	he	PRP	PRP	YES
3589	4140	stood	VBD	VBD	YES
3590	4141	in	IN	IN	YES
3591	4142	the	DT	DT	YES
3592	4143	bows	NNS	NNS	YES
3593	4144	looking	VBG	VBG	YES
3594	4145	to	TO	TO	YES
3595	4146	seaward	NN	NN	YES
3596	4148	On	IN	IN	YES
3597	4149	the	DT	DT	YES
3598	4150	whole	JJ	JJ	YES
3599	4151	river	NN	NN	YES
3600	4152	there	EX	EX	YES
3601	4153	was	VBD	VBD	YES
3602	4154	nothing	NN	NN	YES
3603	4155	that	IN	WDT	NO
3604	4156	looked	VBD	VBD	YES
3605	4157	half	NN	RB	NO
3606	4158	so	RB	RB	YES
3607	4159	nautical	JJ	JJ	YES
3608	4161	He	PRP	PRP	YES
3609	4162	resembled	VBD	VBD	YES
3610	4163	a	DT	DT	YES
3611	4164	pilot	NN	NN	YES
3612	4166	which	WDT	WDT	YES
3613	4167	to	TO	TO	YES
3614	4168	a	DT	DT	YES
3615	4169	seaman	NN	NN	YES
3616	4170	is	VBZ	VBZ	YES
3617	4171	trustworthiness	NN	NN	YES
3618	4172	personified	VBN	VBN	YES
3619	4174	It	PRP	PRP	YES
3620	4175	was	VBD	VBD	YES
3621	4176	difficult	JJ	JJ	YES
3622	4177	to	TO	TO	YES
3623	4178	realize	VB	VB	YES
3624	4179	his	PRP$	PRP$	YES
3625	4180	work	NN	NN	YES
3626	4181	was	VBD	VBD	YES
3627	4182	not	RB	RB	YES
3628	4183	out	IN	IN	YES
3629	4184	there	RB	RB	YES
3630	4185	in	IN	IN	YES
3631	4186	the	DT	DT	YES
3632	4187	luminous	JJ	JJ	YES
3633	4188	estuary	NN	NN	YES
3634	4190	but	CC	CC	YES
3635	4191	behind	IN	IN	YES
3636	4192	him	PRP	PRP	YES
3637	4194	within	IN	IN	YES
3638	4195	the	DT	DT	YES
3639	4196	brooding	JJ	JJ	YES
3640	4197	gloom	NN	NN	YES
3641	4199	Between	IN	IN	YES
3642	4200	us	PRP	PRP	YES
3643	4201	there	EX	EX	YES
3644	4202	was	VBD	VBD	YES
3645	4204	as	IN	IN	YES
3646	4205	I	PRP	PRP	YES
3647	4206	have	VBP	VBP	YES
3648	4207	already	RB	RB	YES
3649	4208	said	VBN	VBD	NO
3650	4209	somewhere	RB	RB	YES
3651	4211	the	DT	DT	YES
3652	4212	bond	NN	NN	YES
3653	4213	of	IN	IN	YES
3654	4214	the	DT	DT	YES
3655	4215	sea	NN	NN	YES
3656	4217	Besides	IN	IN	YES
3657	4218	holding	VBG	VBG	YES
3658	4219	our	PRP$	PRP$	YES
3659	4220	hearts	NNS	NNS	YES
3660	4221	together	RB	RB	YES
3661	4222	through	IN	IN	YES
3662	4223	long	JJ	JJ	YES
3663	4224	periods	NNS	NNS	YES
3664	4225	of	IN	IN	YES
3665	4226	separation	NN	NN	YES
3666	4228	it	PRP	PRP	YES
3667	4229	had	VBD	VBD	YES
3668	4230	the	DT	DT	YES
3669	4231	effect	NN	NN	YES
3670	4232	of	IN	IN	YES
3671	4233	making	VBG	VBG	YES
3672	4234	us	PRP	PRP	YES
3673	4235	tolerant	JJ	JJ	YES
3674	4236	of	IN	IN	YES
3675	4237	each	DT	DT	YES
3676	4238	other	JJ	JJ	YES
3677	4239	s	POS	POS	YES
3678	4243	even	RB	RB	YES
3679	4244	convictions	NNS	NNS	YES
3680	4246	The	DT	DT	YES
3681	4250	best	JJS	JJS	YES
3682	4251	of	IN	IN	YES
3683	4252	old	JJ	JJ	YES
3684	4257	because	IN	IN	YES
3685	4258	of	IN	IN	YES
3686	4259	his	PRP$	PRP$	YES
3687	4260	many	JJ	JJ	YES
3688	4261	years	NNS	NNS	YES
3689	4262	and	CC	CC	YES
3690	4263	many	JJ	JJ	YES
3691	4264	virtues	NNS	NNS	YES
3692	4266	the	DT	DT	YES
3693	4267	only	JJ	JJ	YES
3694	4268	cushion	NN	NN	YES
3695	4269	on	IN	IN	YES
3696	4270	deck	NN	NN	YES
3697	4272	and	CC	CC	YES
3698	4273	was	VBD	VBD	YES
3699	4274	lying	VBG	VBG	YES
3700	4275	on	IN	IN	YES
3701	4276	the	DT	DT	YES
3702	4277	only	JJ	JJ	YES
3703	4278	rug	NN	NN	YES
3704	4280	From	IN	IN	YES
3705	4281	the	DT	DT	YES
3706	4282	listless	JJ	JJ	YES
3707	4283	repose	NN	NN	YES
3708	4284	of	IN	IN	YES
3709	4285	the	DT	DT	YES
3710	4286	place	NN	NN	YES
3711	4288	and	CC	CC	YES
3712	4289	the	DT	DT	YES
3713	4290	peculiar	JJ	JJ	YES
3714	4291	character	NN	NN	YES
3715	4292	of	IN	IN	YES
3716	4293	its	PRP$	PRP$	YES
3717	4294	inhabitants	NNS	NNS	YES
3718	4296	who	WP	WP	YES
3719	4297	are	VBP	VBP	YES
3720	4298	descendants	NNS	NNS	YES
3721	4299	from	IN	IN	YES
3722	4300	the	DT	DT	YES
3723	4301	original	JJ	JJ	YES
3724	4302	Dutch	JJ	JJ	YES
3725	4303	settlers	NNS	NNS	YES
3726	4305	this	DT	DT	YES
3727	4306	sequestered	JJ	JJ	YES
3728	4307	glen	NN	NN	YES
3729	4308	has	VBZ	VBZ	YES
3730	4309	long	RB	RB	YES
3731	4310	been	VBN	VBN	YES
3732	4311	known	VBN	VBN	YES
3733	4312	by	IN	IN	YES
3734	4313	the	DT	DT	YES
3735	4314	name	NN	NN	YES
3736	4315	of	IN	IN	YES
3737	4316	SLEEPY	NNP	NNP	YES
3738	4317	HOLLOW	NNP	NNP	YES
3739	4319	and	CC	CC	YES
3740	4320	its	PRP$	PRP$	YES
3741	4321	rustic	JJ	JJ	YES
3742	4322	lads	NNS	NNS	YES
3743	4323	are	VBP	VBP	YES
3744	4324	called	VBN	VBN	YES
3745	4325	the	DT	DT	YES
3746	4326	Sleepy	NNP	NNP	YES
3747	4327	Hollow	NNP	NNP	YES
3748	4328	Boys	NNPS	NNPS	YES
3749	4329	throughout	IN	IN	YES
3750	4330	all	PDT	PDT	YES
3751	4331	the	DT	DT	YES
3752	4332	neighboring	JJ	JJ	YES
3753	4333	country	NN	NN	YES
3754	4335	A	DT	DT	YES
3755	4336	drowsy	JJ	JJ	YES
3756	4338	dreamy	JJ	JJ	YES
3757	4339	influence	NN	NN	YES
3758	4340	seems	VBZ	VBZ	YES
3759	4341	to	TO	TO	YES
3760	4342	hang	VB	VB	YES
3761	4343	over	IN	IN	YES
3762	4344	the	DT	DT	YES
3763	4345	land	NN	NN	YES
3764	4347	and	CC	CC	YES
3765	4348	to	TO	TO	YES
3766	4349	pervade	VB	VB	YES
3767	4350	the	DT	DT	YES
3768	4351	very	RB	JJ	NO
3769	4352	atmosphere	NN	NN	YES
3770	4354	Some	DT	DT	YES
3771	4355	say	VBP	VBP	YES
3772	4356	that	IN	IN	YES
3773	4357	the	DT	DT	YES
3774	4358	place	NN	NN	YES
3775	4359	was	VBD	VBD	YES
3776	4360	bewitched	VBN	VBN	YES
3777	4361	by	IN	IN	YES
3778	4362	a	DT	DT	YES
3779	4363	High	JJ	JJ	YES
3780	4364	German	JJ	JJ	YES
3781	4365	doctor	NN	NN	YES
3782	4367	during	IN	IN	YES
3783	4368	the	DT	DT	YES
3784	4369	early	JJ	JJ	YES
3785	4370	days	NNS	NNS	YES
3786	4371	of	IN	IN	YES
3787	4372	the	DT	DT	YES
3788	4373	settlement	NN	NN	YES
3789	4375	others	NNS	NNS	YES
3790	4377	that	IN	IN	YES
3791	4378	an	DT	DT	YES
3792	4379	old	JJ	JJ	YES
3793	4380	Indian	JJ	JJ	YES
3794	4381	chief	NN	NN	YES
3795	4383	the	DT	DT	YES
3796	4384	prophet	NN	NN	YES
3797	4385	or	CC	CC	YES
3798	4386	wizard	NN	NN	YES
3799	4387	of	IN	IN	YES
3800	4388	his	PRP$	PRP$	YES
3801	4389	tribe	NN	NN	YES
3802	4391	held	VBD	VBD	YES
3803	4392	his	PRP$	PRP$	YES
3804	4393	powwows	NNS	NNS	YES
3805	4394	there	RB	RB	YES
3806	4395	before	IN	IN	YES
3807	4396	the	DT	DT	YES
3808	4397	country	NN	NN	YES
3809	4398	was	VBD	VBD	YES
3810	4399	discovered	VBN	VBN	YES
3811	4400	by	IN	IN	YES
3812	4401	Master	NNP	NNP	YES
3813	4402	Hendrick	NNP	NNP	YES
3814	4403	Hudson	NNP	NNP	YES
3815	4405	Certain	JJ	JJ	YES
3816	4406	it	PRP	PRP	YES
3817	4407	is	VBZ	VBZ	YES
3818	4409	the	DT	DT	YES
3819	4410	place	NN	NN	YES
3820	4411	still	RB	RB	YES
3821	4412	continues	VBZ	VBZ	YES
3822	4413	under	IN	IN	YES
3823	4414	the	DT	DT	YES
3824	4415	sway	VB	NN	NO
3825	4416	of	IN	IN	YES
3826	4417	some	DT	DT	YES
3827	4418	witching	NN	NN	YES
3828	4419	power	NN	NN	YES
3829	4421	that	WDT	WDT	YES
3830	4422	holds	VBZ	VBZ	YES
3831	4423	a	DT	DT	YES
3832	4424	spell	NN	NN	YES
3833	4425	over	IN	IN	YES
3834	4426	the	DT	DT	YES
3835	4427	minds	NNS	NNS	YES
3836	4428	of	IN	IN	YES
3837	4429	the	DT	DT	YES
3838	4430	good	JJ	JJ	YES
3839	4431	people	NNS	NNS	YES
3840	4433	causing	VBG	VBG	YES
3841	4434	them	PRP	PRP	YES
3842	4435	to	TO	TO	YES
3843	4436	walk	VB	VB	YES
3844	4437	in	IN	IN	YES
3845	4438	a	DT	DT	YES
3846	4439	continual	JJ	JJ	YES
3847	4440	reverie	NN	NN	YES
3848	4442	They	PRP	PRP	YES
3849	4443	are	VBP	VBP	YES
3850	4444	given	VBN	VBN	YES
3851	4445	to	TO	TO	YES
3852	4446	all	DT	DT	YES
