indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
3100	3636	From	IN	IN	YES
3101	3637	the	DT	DT	YES
3102	3638	corner	NN	NN	YES
3103	3639	of	IN	IN	YES
3104	3640	the	DT	DT	YES
3105	3641	divan	NN	NN	YES
3106	3642	of	IN	IN	YES
3107	3643	Persian	NNP	NNP	YES
3108	3647	on	IN	IN	YES
3109	3648	which	WDT	WDT	YES
3110	3649	he	PRP	PRP	YES
3111	3650	waslying	VBG	??	NO
3112	3652	smoking	NN	VBG	NO
3113	3654	as	IN	IN	YES
3114	3655	was	VBD	VBD	YES
3115	3656	his	PRP$	PRP$	YES
3116	3657	custom	NN	NN	YES
3117	3659	innumerable	JJ	JJ	YES
3118	3660	cigarettes	NNS	NNS	YES
3119	3662	Lord	NNP	NNP	YES
3120	3663	HenryWotton	NNP	NNP	YES
3121	3664	could	MD	MD	YES
3122	3665	just	RB	RB	YES
3123	3666	catch	VB	VB	YES
3124	3667	the	DT	DT	YES
3125	3668	gleam	NN	NN	YES
3126	3669	of	IN	IN	YES
3127	3670	the	DT	DT	YES
3128	3674	and	CC	CC	YES
3129	3678	of	IN	IN	YES
3130	3679	a	DT	DT	YES
3131	3680	laburnum	NN	NN	YES
3132	3682	whose	WP$	WP$	YES
3133	3683	tremulous	JJ	JJ	YES
3134	3684	branches	NNS	NNS	YES
3135	3685	seemed	VBD	VBD	YES
3136	3686	hardly	RB	RB	YES
3137	3687	able	JJ	JJ	YES
3138	3688	tobear	NN	??	NO
3139	3689	the	DT	DT	YES
3140	3690	burden	NN	NN	YES
3141	3691	of	IN	IN	YES
3142	3692	a	DT	DT	YES
3143	3693	beauty	NN	NN	YES
3144	3694	so	RB	RB	YES
3145	3695	flamelike	RB	JJ	NO
3146	3696	as	IN	IN	YES
3147	3697	theirs	PRP	PRP	YES
3148	3699	and	CC	CC	YES
3149	3700	now	RB	RB	YES
3150	3701	and	CC	CC	YES
3151	3702	thenthe	VB	??	NO
3152	3703	fantastic	JJ	JJ	YES
3153	3704	shadows	NNS	NNS	YES
3154	3705	of	IN	IN	YES
3155	3706	birds	NNS	NNS	YES
3156	3707	in	IN	IN	YES
3157	3708	flight	NN	NN	YES
3158	3709	flitted	VBD	VBD	YES
3159	3710	across	IN	IN	YES
3160	3711	the	DT	DT	YES
3161	3715	curtains	NNS	NNS	YES
3162	3716	that	WDT	WDT	YES
3163	3717	were	VBD	VBD	YES
3164	3718	stretched	VBN	VBN	YES
3165	3719	in	IN	IN	YES
3166	3720	front	NN	NN	YES
3167	3721	of	IN	IN	YES
3168	3722	the	DT	DT	YES
3169	3723	huge	JJ	JJ	YES
3170	3724	window	NN	NN	YES
3171	3726	producing	VBG	VBG	YES
3172	3727	a	DT	DT	YES
3173	3728	kind	NN	NN	YES
3174	3729	of	IN	IN	YES
3175	3730	momentary	JJ	JJ	YES
3176	3731	Japanese	JJ	JJ	YES
3177	3732	effect	NN	NN	YES
3178	3734	and	CC	CC	YES
3179	3735	making	VBG	VBG	YES
3180	3736	him	PRP	PRP	YES
3181	3737	think	VB	VB	YES
3182	3738	ofthose	RB	??	NO
3183	3739	pallid	JJ	JJ	YES
3184	3744	painters	NNS	NNS	YES
3185	3745	of	IN	IN	YES
3186	3746	Tokyo	NNP	NNP	YES
3187	3747	who	WP	WP	YES
3188	3749	through	IN	IN	YES
3189	3750	the	DT	DT	YES
3190	3751	medium	JJ	NN	NO
3191	3752	ofan	JJ	??	NO
3192	3753	art	NN	NN	YES
3193	3754	that	WDT	WDT	YES
3194	3755	is	VBZ	VBZ	YES
3195	3756	necessarily	RB	RB	YES
3196	3757	immobile	JJ	JJ	YES
3197	3759	seek	VB	VB	YES
3198	3760	to	TO	TO	YES
3199	3761	convey	VB	VB	YES
3200	3762	the	DT	DT	YES
3201	3763	sense	NN	NN	YES
3202	3764	ofswiftness	NN	NN	YES
3203	3765	and	CC	CC	YES
3204	3766	motion	NN	NN	YES
3205	3768	The	DT	DT	YES
3206	3769	sullen	JJ	JJ	YES
3207	3770	murmur	NN	NN	YES
3208	3771	of	IN	IN	YES
3209	3772	the	DT	DT	YES
3210	3773	bees	NNS	NNS	YES
3211	3774	shouldering	VBG	VBG	YES
3212	3775	theirway	NN	??	NO
3213	3776	through	IN	IN	YES
3214	3777	the	DT	DT	YES
3215	3778	long	JJ	JJ	YES
3216	3779	unmown	JJ	JJ	YES
3217	3780	grass	NN	NN	YES
3218	3782	or	CC	CC	YES
3219	3783	circling	VBG	VBG	YES
3220	3784	with	IN	IN	YES
3221	3785	monotonousinsistence	NN	NN	YES
3222	3786	round	VBP	IN	NO
3223	3787	the	DT	DT	YES
3224	3788	dusty	JJ	JJ	YES
3225	3789	gilt	NN	JJ	NO
3226	3790	horns	NNS	NNS	YES
3227	3791	of	IN	IN	YES
3228	3792	the	DT	DT	YES
3229	3793	straggling	VBG	VBG	YES
3230	3794	woodbine	NN	NN	YES
3231	3796	seemed	VBD	VBD	YES
3232	3797	to	TO	TO	YES
3233	3798	make	VB	VB	YES
3234	3799	the	DT	DT	YES
3235	3800	stillness	NN	NN	YES
3236	3801	more	RBR	RBR	YES
3237	3802	oppressive	JJ	JJ	YES
3238	3804	The	DT	DT	YES
3239	3805	dim	JJ	JJ	YES
3240	3806	roar	NN	NN	YES
3241	3807	of	IN	IN	YES
3242	3808	Londonwas	NNP	NNP	YES
3243	3809	like	IN	IN	YES
3244	3810	the	DT	DT	YES
3245	3811	bourdon	NN	NN	YES
3246	3812	note	NN	NN	YES
3247	3813	of	IN	IN	YES
3248	3814	a	DT	DT	YES
3249	3815	distant	JJ	JJ	YES
3250	3816	organ	NN	NN	YES
3251	3818	He	NN	PRP	NO
3252	3819	went	VBD	VBD	YES
3253	3820	up	RP	??	NO
3254	3821	to	IN	TO	NO
3255	3822	Anna	NNP	NNP	YES
3256	3823	Pavlovna	NNP	NNP	YES
3257	3825	kissed	VBD	VBD	YES
3258	3826	her	PRP$	PRP$	YES
3259	3827	hand	NN	NN	YES
3260	3829	presenting	VBG	VBG	YES
3261	3830	to	IN	TO	NO
3262	3831	her	PRP$	PRP$	YES
3263	3832	his	PRP$	PRP$	YES
3264	3833	bald	NN	JJ	NO
3265	3835	scented	VBN	JJ	NO
3266	3837	and	CC	CC	YES
3267	3838	shining	VBG	VBG	YES
3268	3839	head	NN	NN	YES
3269	3841	and	CC	CC	YES
3270	3842	complacently	RB	RB	YES
3271	3843	seated	VBD	VBD	YES
3272	3844	himself	PRP	PRP	YES
3273	3845	on	IN	IN	YES
3274	3846	the	DT	DT	YES
3275	3847	sofa	NN	NN	YES
3276	3850	First	RB	??	NO
3277	3851	of	IN	IN	YES
3278	3852	all	DT	DT	YES
3279	3854	dear	JJ	JJ	YES
3280	3855	friend	NN	NN	YES
3281	3857	tell	VB	VB	YES
3282	3858	me	PRP	PRP	YES
3283	3859	how	WRB	WRB	YES
3284	3860	you	PRP	PRP	YES
3285	3861	are	VBP	VBP	YES
3286	3863	Set	VB	VB	YES
3287	3864	your	PRP$	PRP$	YES
3288	3865	friend	NN	NN	YES
3289	3866	s	POS	POS	YES
3290	3867	mind	NN	NN	YES
3291	3868	at	IN	IN	YES
3292	3869	rest	NN	NN	YES
3293	3872	said	VBD	VBD	YES
3294	3873	he	PRP	PRP	YES
3295	3874	without	IN	IN	YES
3296	3875	altering	VBG	VBG	YES
3297	3876	his	PRP$	PRP$	YES
3298	3877	tone	NN	NN	YES
3299	3879	beneath	IN	IN	YES
3300	3880	the	DT	DT	YES
3301	3881	politeness	NN	NN	YES
3302	3882	and	CC	CC	YES
3303	3883	affected	JJ	VBN	NO
3304	3884	sympathy	NN	NN	YES
3305	3885	of	IN	IN	YES
3306	3886	which	WDT	WDT	YES
3307	3887	indifference	NN	NN	YES
3308	3888	and	CC	CC	YES
3309	3889	even	RB	RB	YES
3310	3890	irony	NN	NN	YES
3311	3891	could	MD	MD	YES
3312	3892	be	VB	VB	YES
3313	3893	discerned	VBN	VBN	YES
3314	3896	Can	MD	MD	YES
3315	3897	one	NN	PRP	NO
3316	3898	be	VB	VB	YES
3317	3899	well	RB	RB	YES
3318	3900	while	IN	IN	YES
3319	3901	suffering	VBG	VBG	YES
3320	3902	morally	RB	RB	YES
3321	3904	Can	MD	MD	YES
3322	3905	one	CD	PRP	NO
3323	3906	be	VB	VB	YES
3324	3907	calm	NN	JJ	NO
3325	3908	in	IN	IN	YES
3326	3909	times	NNS	NNS	YES
3327	3910	like	IN	IN	YES
3328	3911	these	DT	DT	YES
3329	3912	if	IN	IN	YES
3330	3913	one	CD	PRP	NO
3331	3914	has	VBZ	VBZ	YES
3332	3915	any	DT	DT	YES
3333	3916	feeling	NN	NN	YES
3334	3919	said	VBD	VBD	YES
3335	3920	Anna	NNP	NNP	YES
3336	3921	Pavlovna	NNP	NNP	YES
3337	3924	You	PRP	PRP	YES
3338	3925	are	VBP	VBP	YES
3339	3926	staying	VBG	VBG	YES
3340	3927	the	DT	DT	YES
3341	3928	whole	JJ	JJ	YES
3342	3929	evening	NN	NN	YES
3343	3931	I	PRP	PRP	YES
3344	3932	hope	VBP	VBP	YES
3345	3936	And	CC	CC	YES
3346	3937	the	DT	DT	YES
3347	3938	fete	NN	NN	YES
3348	3939	at	IN	IN	YES
3349	3940	the	DT	DT	YES
3350	3941	English	JJ	JJ	YES
3351	3942	ambassador	NN	NN	YES
3352	3943	s	POS	POS	YES
3353	3945	Today	NN	NN	YES
3354	3946	is	VBZ	VBZ	YES
3355	3947	Wednesday	NNP	NNP	YES
3356	3949	I	PRP	PRP	YES
3357	3950	must	MD	MD	YES
3358	3951	put	VB	VB	YES
3359	3952	in	IN	IN	YES
3360	3953	an	DT	DT	YES
3361	3954	appearance	NN	NN	YES
3362	3955	there	RB	RB	YES
3363	3958	said	VBD	VBD	YES
3364	3959	the	DT	DT	YES
3365	3960	prince	NN	NN	YES
3366	3963	My	PRP$	PRP$	YES
3367	3964	daughter	NN	NN	YES
3368	3965	is	VBZ	VBZ	YES
3369	3966	coming	VBG	VBG	YES
3370	3967	for	IN	IN	YES
3371	3968	me	PRP	PRP	YES
3372	3969	to	TO	TO	YES
3373	3970	take	VB	VB	YES
3374	3971	me	PRP	PRP	YES
3375	3972	there	RB	IN	NO
3376	3976	I	PRP	PRP	YES
3377	3977	thought	VBD	VBD	YES
3378	3978	today	NN	NN	YES
3379	3979	s	POS	POS	YES
3380	3980	fete	NN	NN	YES
3381	3981	had	VBD	VBD	YES
3382	3982	been	VBN	VBN	YES
3383	3983	canceled	VBN	VBN	YES
3384	3985	I	PRP	PRP	YES
3385	3986	confess	VBP	VBP	YES
3386	3987	all	PDT	PDT	YES
3387	3988	these	DT	DT	YES
3388	3989	festivities	NNS	NNS	YES
3389	3990	and	CC	CC	YES
3390	3991	fireworks	NNS	NNS	YES
3391	3992	are	VBP	VBP	YES
3392	3993	becoming	VBG	VBG	YES
3393	3994	wearisome	NN	JJ	NO
3394	3998	If	IN	IN	YES
3395	3999	they	PRP	PRP	YES
3396	4000	had	VBD	VBD	YES
3397	4001	known	VBN	VBN	YES
3398	4002	that	IN	IN	YES
3399	4003	you	PRP	PRP	YES
3400	4004	wished	VBD	VBD	YES
3401	4005	it	PRP	PRP	YES
3402	4007	the	DT	DT	YES
3403	4008	entertainment	NN	NN	YES
3404	4009	would	MD	MD	YES
3405	4010	have	VB	VB	YES
3406	4011	been	VBN	VBN	YES
3407	4012	put	VBN	VBN	YES
3408	4013	off	RP	RP	YES
3409	4016	said	VBD	VBD	YES
3410	4017	the	DT	DT	YES
3411	4018	prince	NN	NN	YES
3412	4020	who	WP	WP	YES
3413	4022	like	IN	IN	YES
3414	4023	a	DT	DT	YES
3415	4027	clock	NN	NN	YES
3416	4029	by	IN	IN	YES
3417	4030	force	NN	NN	YES
3418	4031	of	IN	IN	YES
3419	4032	habit	NN	NN	YES
3420	4033	said	VBD	VBD	YES
3421	4034	things	NNS	NNS	YES
3422	4035	he	PRP	PRP	YES
3423	4036	did	VBD	VBD	YES
3424	4037	not	RB	RB	YES
3425	4038	even	RB	RB	YES
3426	4039	wish	VB	VB	YES
3427	4040	to	TO	TO	YES
3428	4041	be	VB	VB	YES
3429	4042	believed	VBN	VBN	YES
3430	4045	Do	VB	VB	YES
3431	4046	nt	RB	RB	YES
3432	4047	tease	VB	VB	YES
3433	4049	Well	UH	UH	YES
3434	4051	and	CC	CC	YES
3435	4052	what	WP	WP	YES
3436	4053	has	VBZ	VBZ	YES
3437	4054	been	VBN	VBN	YES
3438	4055	decided	VBN	VBN	YES
3439	4056	about	IN	IN	YES
3440	4057	Novosiltsev	NNP	NNP	YES
3441	4058	s	POS	POS	YES
3442	4059	dispatch	NN	NN	YES
3443	4061	You	PRP	PRP	YES
3444	4062	know	VBP	VBP	YES
3445	4063	everything	NN	NN	YES
3446	4067	What	WP	WP	YES
3447	4068	can	MD	MD	YES
3448	4069	one	PRP	PRP	YES
3449	4070	say	VB	VBZ	NO
3450	4071	about	IN	IN	YES
3451	4072	it	PRP	PRP	YES
3452	4075	replied	VBD	VBD	YES
3453	4076	the	DT	DT	YES
3454	4077	prince	NN	NN	YES
3455	4078	in	IN	IN	YES
3456	4079	a	DT	DT	YES
3457	4080	cold	JJ	JJ	YES
3458	4082	listless	JJ	JJ	YES
3459	4083	tone	NN	NN	YES
3460	4086	What	WP	WP	YES
3461	4087	has	VBZ	VBZ	YES
3462	4088	been	VBN	VBN	YES
3463	4089	decided	VBN	VBN	YES
3464	4091	They	PRP	PRP	YES
3465	4092	have	VBP	VBP	YES
3466	4093	decided	VBN	VBN	YES
3467	4094	that	IN	IN	YES
3468	4095	Buonaparte	NNP	NNP	YES
3469	4096	has	VBZ	VBZ	YES
3470	4097	burnt	VBN	VBN	YES
3471	4098	his	PRP$	PRP$	YES
3472	4099	boats	NNS	NNS	YES
3473	4101	and	CC	CC	YES
3474	4102	I	PRP	PRP	YES
3475	4103	believe	VBP	VBP	YES
3476	4104	that	IN	IN	YES
3477	4105	we	PRP	PRP	YES
3478	4106	are	VBP	VBP	YES
3479	4107	ready	JJ	JJ	YES
3480	4108	to	TO	TO	YES
3481	4109	burn	VB	VB	YES
3482	4110	ours	PRP	PRP	YES
3483	4113	In	VB	IN	NO
3484	4114	the	DT	DT	YES
3485	4115	offing	VBG	NN	NO
3486	4116	the	DT	DT	YES
3487	4117	sea	NN	NN	YES
3488	4118	and	CC	CC	YES
3489	4119	the	DT	DT	YES
3490	4120	sky	NN	NN	YES
3491	4121	were	VBD	VBD	YES
3492	4122	welded	VBN	VBN	YES
3493	4123	together	RB	RB	YES
3494	4124	without	IN	IN	YES
3495	4125	a	DT	DT	YES
3496	4126	joint	JJ	NN	NO
3497	4128	and	CC	CC	YES
3498	4129	in	IN	IN	YES
3499	4130	the	DT	DT	YES
3500	4131	luminous	JJ	JJ	YES
3501	4132	space	NN	NN	YES
3502	4133	the	DT	DT	YES
3503	4134	tanned	JJ	JJ	YES
3504	4135	sails	NNS	NNS	YES
3505	4136	of	IN	IN	YES
3506	4137	the	DT	DT	YES
3507	4138	barges	NNS	NNS	YES
3508	4139	drifting	VBG	VBG	YES
3509	4140	up	RP	RP	YES
3510	4141	with	IN	IN	YES
3511	4142	the	DT	DT	YES
3512	4143	tide	NN	NN	YES
3513	4144	seemed	VBD	VBD	YES
3514	4145	to	TO	TO	YES
3515	4146	stand	VB	VB	YES
3516	4147	still	RB	RB	YES
3517	4148	in	IN	IN	YES
3518	4149	red	JJ	JJ	YES
3519	4150	clusters	NNS	NNS	YES
3520	4151	of	IN	IN	YES
3521	4152	canvas	NN	NN	YES
3522	4153	sharply	RB	RB	YES
3523	4154	peaked	VBD	VBD	YES
3524	4156	with	IN	IN	YES
3525	4157	gleams	NNS	NNS	YES
3526	4158	of	IN	IN	YES
3527	4159	varnished	VBN	JJ	NO
3528	4160	sprits	NNS	NNS	YES
3529	4162	A	DT	DT	YES
3530	4163	haze	NN	NN	YES
3531	4164	rested	VBD	VBD	YES
3532	4165	on	IN	IN	YES
3533	4166	the	DT	DT	YES
3534	4167	low	JJ	JJ	YES
3535	4168	shores	NNS	NNS	YES
3536	4169	that	WDT	WDT	YES
3537	4170	ran	VBD	VBD	YES
3538	4171	out	RP	RP	YES
3539	4172	to	IN	TO	NO
3540	4173	sea	NN	NN	YES
3541	4174	in	IN	IN	YES
3542	4175	vanishing	VBG	VBG	YES
3543	4176	flatness	NN	NN	YES
3544	4178	The	DT	DT	YES
3545	4179	air	NN	NN	YES
3546	4180	was	VBD	VBD	YES
3547	4181	dark	JJ	JJ	YES
3548	4182	above	IN	IN	YES
3549	4183	Gravesend	NNP	NNP	YES
3550	4185	and	CC	CC	YES
3551	4186	farther	RB	RB	YES
3552	4187	back	RB	RB	YES
3553	4188	still	RB	RB	YES
3554	4189	seemed	VBD	VBD	YES
3555	4190	condensed	VBN	VBN	YES
3556	4191	into	IN	IN	YES
3557	4192	a	DT	DT	YES
3558	4193	mournful	JJ	JJ	YES
3559	4194	gloom	NN	NN	YES
3560	4196	brooding	VBG	VBG	YES
3561	4197	motionless	NN	??	NO
3562	4198	over	IN	IN	YES
3563	4199	the	DT	DT	YES
3564	4200	biggest	JJS	JJS	YES
3565	4202	and	CC	CC	YES
3566	4203	the	DT	DT	YES
3567	4204	greatest	JJS	JJS	YES
3568	4206	town	NN	NN	YES
3569	4207	on	IN	IN	YES
3570	4208	earth	NN	NN	YES
3571	4210	The	DT	DT	YES
3572	4211	Director	NNP	NNP	YES
3573	4212	of	IN	IN	YES
3574	4213	Companies	NNPS	NNPS	YES
3575	4214	was	VBD	VBD	YES
3576	4215	our	PRP$	PRP$	YES
3577	4216	captain	NN	NN	YES
3578	4217	and	CC	CC	YES
3579	4218	our	PRP$	PRP$	YES
3580	4219	host	NN	NN	YES
3581	4221	We	PRP	PRP	YES
3582	4222	four	CD	CD	YES
3583	4223	affectionately	RB	RB	YES
3584	4224	watched	VBN	VBD	NO
3585	4225	his	PRP$	PRP$	YES
3586	4226	back	NN	NN	YES
3587	4227	as	IN	IN	YES
3588	4228	he	PRP	PRP	YES
3589	4229	stood	VBD	VBD	YES
3590	4230	in	IN	IN	YES
3591	4231	the	DT	DT	YES
3592	4232	bows	NNS	NNS	YES
3593	4233	looking	VBG	VBG	YES
3594	4234	to	IN	TO	NO
3595	4235	seaward	VB	NN	NO
3596	4237	On	IN	IN	YES
3597	4238	the	DT	DT	YES
3598	4239	whole	JJ	JJ	YES
3599	4240	river	NN	NN	YES
3600	4241	there	EX	EX	YES
3601	4242	was	VBD	VBD	YES
3602	4243	nothing	NN	NN	YES
3603	4244	that	WDT	WDT	YES
3604	4245	looked	VBD	VBD	YES
3605	4246	half	RB	RB	YES
3606	4247	so	RB	RB	YES
3607	4248	nautical	JJ	JJ	YES
3608	4250	He	PRP	PRP	YES
3609	4251	resembled	VBD	VBD	YES
3610	4252	a	DT	DT	YES
3611	4253	pilot	NN	NN	YES
3612	4255	which	WDT	WDT	YES
3613	4256	to	IN	TO	NO
3614	4257	a	DT	DT	YES
3615	4258	seaman	NN	NN	YES
3616	4259	is	VBZ	VBZ	YES
3617	4260	trustworthiness	NN	NN	YES
3618	4261	personified	VBN	VBN	YES
3619	4263	It	PRP	PRP	YES
3620	4264	was	VBD	VBD	YES
3621	4265	difficult	JJ	JJ	YES
3622	4266	to	TO	TO	YES
3623	4267	realize	VB	VB	YES
3624	4268	his	PRP$	PRP$	YES
3625	4269	work	NN	NN	YES
3626	4270	was	VBD	VBD	YES
3627	4271	not	RB	RB	YES
3628	4272	out	RB	IN	NO
3629	4273	there	RB	RB	YES
3630	4274	in	IN	IN	YES
3631	4275	the	DT	DT	YES
3632	4276	luminous	JJ	JJ	YES
3633	4277	estuary	NN	NN	YES
3634	4279	but	CC	CC	YES
3635	4280	behind	IN	IN	YES
3636	4281	him	PRP	PRP	YES
3637	4283	within	IN	IN	YES
3638	4284	the	DT	DT	YES
3639	4285	brooding	JJ	JJ	YES
3640	4286	gloom	NN	NN	YES
3641	4288	Between	IN	IN	YES
3642	4289	us	PRP	PRP	YES
3643	4290	there	EX	EX	YES
3644	4291	was	VBD	VBD	YES
3645	4293	as	IN	IN	YES
3646	4294	I	PRP	PRP	YES
3647	4295	have	VBP	VBP	YES
3648	4296	already	RB	RB	YES
3649	4297	said	VBN	VBD	NO
3650	4298	somewhere	RB	RB	YES
3651	4300	the	DT	DT	YES
3652	4301	bond	NN	NN	YES
3653	4302	of	IN	IN	YES
3654	4303	the	DT	DT	YES
3655	4304	sea	NN	NN	YES
3656	4306	Besides	IN	IN	YES
3657	4307	holding	VBG	VBG	YES
3658	4308	our	PRP$	PRP$	YES
3659	4309	hearts	NNS	NNS	YES
3660	4310	together	RB	RB	YES
3661	4311	through	IN	IN	YES
3662	4312	long	JJ	JJ	YES
3663	4313	periods	NNS	NNS	YES
3664	4314	of	IN	IN	YES
3665	4315	separation	NN	NN	YES
3666	4317	it	PRP	PRP	YES
3667	4318	had	VBD	VBD	YES
3668	4319	the	DT	DT	YES
3669	4320	effect	NN	NN	YES
3670	4321	of	IN	IN	YES
3671	4322	making	VBG	VBG	YES
3672	4323	us	PRP	PRP	YES
3673	4324	tolerant	JJ	JJ	YES
3674	4325	of	IN	IN	YES
3675	4326	each	DT	DT	YES
3676	4327	other	JJ	JJ	YES
3677	4328	s	POS	POS	YES
3678	4332	even	RB	RB	YES
3679	4333	convictions	NNS	NNS	YES
3680	4335	The	DT	DT	YES
3681	4339	best	JJS	JJS	YES
3682	4340	of	IN	IN	YES
3683	4341	old	JJ	JJ	YES
3684	4346	because	IN	IN	YES
3685	4347	of	IN	IN	YES
3686	4348	his	PRP$	PRP$	YES
3687	4349	many	JJ	JJ	YES
3688	4350	years	NNS	NNS	YES
3689	4351	and	CC	CC	YES
3690	4352	many	JJ	JJ	YES
3691	4353	virtues	NNS	NNS	YES
3692	4355	the	DT	DT	YES
3693	4356	only	JJ	JJ	YES
3694	4357	cushion	NN	NN	YES
3695	4358	on	IN	IN	YES
3696	4359	deck	NN	NN	YES
3697	4361	and	CC	CC	YES
3698	4362	was	VBD	VBD	YES
3699	4363	lying	VBG	VBG	YES
3700	4364	on	IN	IN	YES
3701	4365	the	DT	DT	YES
3702	4366	only	JJ	JJ	YES
3703	4367	rug	NN	NN	YES
3704	4369	From	IN	IN	YES
3705	4370	the	DT	DT	YES
3706	4371	listless	JJ	JJ	YES
3707	4372	repose	NN	NN	YES
3708	4373	of	IN	IN	YES
3709	4374	the	DT	DT	YES
3710	4375	place	NN	NN	YES
3711	4377	and	CC	CC	YES
3712	4378	the	DT	DT	YES
3713	4379	peculiar	JJ	JJ	YES
3714	4380	character	NN	NN	YES
3715	4381	of	IN	IN	YES
3716	4382	its	PRP$	PRP$	YES
3717	4383	inhabitants	NNS	NNS	YES
3718	4385	who	WP	WP	YES
3719	4386	are	VBP	VBP	YES
3720	4387	descendants	NNS	NNS	YES
3721	4388	from	IN	IN	YES
3722	4389	the	DT	DT	YES
3723	4390	original	JJ	JJ	YES
3724	4391	Dutch	JJ	JJ	YES
3725	4392	settlers	NNS	NNS	YES
3726	4394	this	DT	DT	YES
3727	4395	sequestered	VBD	JJ	NO
3728	4396	glen	NNP	NN	NO
3729	4397	has	VBZ	VBZ	YES
3730	4398	long	RB	RB	YES
3731	4399	been	VBN	VBN	YES
3732	4400	known	VBN	VBN	YES
3733	4401	by	IN	IN	YES
3734	4402	the	DT	DT	YES
3735	4403	name	NN	NN	YES
3736	4404	of	IN	IN	YES
3737	4405	SLEEPY	NNP	NNP	YES
3738	4406	HOLLOW	NNP	NNP	YES
3739	4408	and	CC	CC	YES
3740	4409	its	PRP$	PRP$	YES
3741	4410	rustic	JJ	JJ	YES
3742	4411	lads	NNS	NNS	YES
3743	4412	are	VBP	VBP	YES
3744	4413	called	VBN	VBN	YES
3745	4414	the	DT	DT	YES
3746	4415	Sleepy	NNP	NNP	YES
3747	4416	Hollow	NNP	NNP	YES
3748	4417	Boys	NNPS	NNPS	YES
3749	4418	throughout	IN	IN	YES
3750	4419	all	PDT	PDT	YES
3751	4420	the	DT	DT	YES
3752	4421	neighboring	NN	JJ	NO
3753	4422	country	NN	NN	YES
3754	4424	A	DT	DT	YES
3755	4425	drowsy	JJ	JJ	YES
3756	4427	dreamy	JJ	JJ	YES
3757	4428	influence	NN	NN	YES
3758	4429	seems	VBZ	VBZ	YES
3759	4430	to	TO	TO	YES
3760	4431	hang	VB	VB	YES
3761	4432	over	IN	IN	YES
3762	4433	the	DT	DT	YES
3763	4434	land	NN	NN	YES
3764	4436	and	CC	CC	YES
3765	4437	to	TO	TO	YES
3766	4438	pervade	VB	VB	YES
3767	4439	the	DT	DT	YES
3768	4440	very	JJ	JJ	YES
3769	4441	atmosphere	NN	NN	YES
3770	4443	Some	DT	DT	YES
3771	4444	say	VBP	VBP	YES
3772	4445	that	IN	IN	YES
3773	4446	the	DT	DT	YES
3774	4447	place	NN	NN	YES
3775	4448	was	VBD	VBD	YES
3776	4449	bewitched	VBN	VBN	YES
3777	4450	by	IN	IN	YES
3778	4451	a	DT	DT	YES
3779	4452	High	JJ	JJ	YES
3780	4453	German	JJ	JJ	YES
3781	4454	doctor	NN	NN	YES
3782	4456	during	IN	IN	YES
3783	4457	the	DT	DT	YES
3784	4458	early	JJ	JJ	YES
3785	4459	days	NNS	NNS	YES
3786	4460	of	IN	IN	YES
3787	4461	the	DT	DT	YES
3788	4462	settlement	NN	NN	YES
3789	4464	others	NNS	NNS	YES
3790	4466	that	IN	IN	YES
3791	4467	an	DT	DT	YES
3792	4468	old	JJ	JJ	YES
3793	4469	Indian	JJ	JJ	YES
3794	4470	chief	NN	NN	YES
3795	4472	the	DT	DT	YES
3796	4473	prophet	NN	NN	YES
3797	4474	or	CC	CC	YES
3798	4475	wizard	NN	NN	YES
3799	4476	of	IN	IN	YES
3800	4477	his	PRP$	PRP$	YES
3801	4478	tribe	NN	NN	YES
3802	4480	held	VBD	VBD	YES
3803	4481	his	PRP$	PRP$	YES
3804	4482	powwows	NNS	NNS	YES
3805	4483	there	RB	RB	YES
3806	4484	before	IN	IN	YES
3807	4485	the	DT	DT	YES
3808	4486	country	NN	NN	YES
3809	4487	was	VBD	VBD	YES
3810	4488	discovered	VBN	VBN	YES
3811	4489	by	IN	IN	YES
3812	4490	Master	NNP	NNP	YES
3813	4491	Hendrick	NNP	NNP	YES
3814	4492	Hudson	NNP	NNP	YES
3815	4494	Certain	JJ	JJ	YES
3816	4495	it	PRP	PRP	YES
3817	4496	is	VBZ	VBZ	YES
3818	4498	the	DT	DT	YES
3819	4499	place	NN	NN	YES
3820	4500	still	RB	RB	YES
3821	4501	continues	VBZ	VBZ	YES
3822	4502	under	IN	IN	YES
3823	4503	the	DT	DT	YES
3824	4504	sway	NN	NN	YES
3825	4505	of	IN	IN	YES
3826	4506	some	DT	DT	YES
3827	4507	witching	NN	NN	YES
3828	4508	power	NN	NN	YES
3829	4510	that	WDT	WDT	YES
3830	4511	holds	VBZ	VBZ	YES
3831	4512	a	DT	DT	YES
3832	4513	spell	NN	NN	YES
3833	4514	over	IN	IN	YES
3834	4515	the	DT	DT	YES
3835	4516	minds	NNS	NNS	YES
3836	4517	of	IN	IN	YES
3837	4518	the	DT	DT	YES
3838	4519	good	JJ	JJ	YES
3839	4520	people	NNS	NNS	YES
3840	4522	causing	VBG	VBG	YES
3841	4523	them	PRP	PRP	YES
3842	4524	to	TO	TO	YES
3843	4525	walk	VB	VB	YES
3844	4526	in	IN	IN	YES
3845	4527	a	DT	DT	YES
3846	4528	continual	JJ	JJ	YES
3847	4529	reverie	NN	NN	YES
3848	4531	They	PRP	PRP	YES
3849	4532	are	VBP	VBP	YES
3850	4533	given	VBN	VBN	YES
